y x1 x2
   1.0000000000000000       0.88239712036067863      -0.78546375109383448     
   0.0000000000000000       -1.9243631326997614       -1.4323034366719487     
   0.0000000000000000       -1.8007091146233931       0.92584461936947959     
   1.0000000000000000       0.46327352189076687       -1.9845053551461482     
   1.0000000000000000       0.55146745440345557      -0.84564110631934464     
   0.0000000000000000       0.34426179552753683        1.4828118401373223     
   1.0000000000000000       0.17496243463536951       0.29091654129590799     
   0.0000000000000000      -0.36355602398577314       0.22129362507024475     
   0.0000000000000000       -5.1893871557191574E-003   1.2645433597662143     
   0.0000000000000000      -0.23146262254400665      -0.30985971984304228     
   1.0000000000000000       0.52830565784729544       -1.0575290572927007     
   0.0000000000000000       0.40158222757613710       0.34690790820391243     
   0.0000000000000000       0.36796840952278781       0.73145977705608656     
   1.0000000000000000      -0.25144336438984849       0.37357586178817942     
   0.0000000000000000       -6.8958214030737958E-002  0.36716412755044309     
   1.0000000000000000        1.2668428195545025       0.52440450863595445     
   0.0000000000000000      -0.50264315237053081      -0.96780030753976820     
   1.0000000000000000       0.26650140107193199       -1.7206235715869351     
   1.0000000000000000       0.86952502784708419       -1.5998676402011220     
   1.0000000000000000       0.46388853065678032       -1.0970724637621434     
   0.0000000000000000      -0.38217809714038870       0.47716797549688944     
   0.0000000000000000       -5.1896551233080894E-002   1.4003229722838841     
   0.0000000000000000       0.91895379301268676      -0.36725013705827125     
   0.0000000000000000       -2.1015224893662872        1.5731401821841668     
   1.0000000000000000        8.9801486779822831E-002  0.13056043155637514     
   0.0000000000000000       0.31916710872412146      -0.80415770271490139     
   0.0000000000000000        1.1948616157119079        9.7490359750772526E-002
   1.0000000000000000        1.2250674504953367       0.45757218716649861     
   1.0000000000000000      -0.10927940955151877       -1.0667830086572629     
   1.0000000000000000       0.94468459810822492       0.44417983399568850     
   0.0000000000000000       0.90538954097150259      -0.32213443713599821     
   0.0000000000000000      -0.69112152161599272      -0.24152876411332866     
   0.0000000000000000        1.5962117715657171        2.4934563042765832     
   0.0000000000000000       -6.5435430664183267E-002  0.10467864443024368     
