x1 x2
  0.88239712036067863      -0.63427103330061929     
  -1.9243631326997614       0.73458301927209668     
  -1.8007091146233931      -0.87774705527094410     
  0.46327352189076687      -0.84555453178031759     
  0.55146745440345557      -0.70130206025647246     
  0.34426179552753683       0.37403307672178582     
  0.17496243463536951      -0.32216873126053008     
 -0.36355602398577314      -0.30507746136645986     
  -5.1893871557191574E-003  0.26383713029357336     
 -0.23146262254400665      -0.22718012537015023     
  0.52830565784729544       -1.4511293369906419E-002
  0.40158222757613710       0.42273755973819260     
  0.36796840952278781        1.1055051601123993     
 -0.25144336438984849       -2.6780020402707252     
  -6.8958214030737958E-002 -0.62007373831487445     
   1.2668428195545025       0.75417811344294827     
 -0.50264315237053081       0.81869596366625108     
  0.26650140107193199        2.2586727906383626     
  0.86952502784708419       0.39546338032719663     
  0.46388853065678032       -2.6333901729694018     
 -0.38217809714038870      -0.25436003922290557     
  -5.1896551233080894E-002 -0.11143258380254500     
  0.91895379301268676       0.59696584732155134     
  -2.1015224893662872       0.90527161218391017     
   8.9801486779822831E-002   1.2471075710537505     
  0.31916710872412146       -2.2465196933972469     
   1.1948616157119079        1.6014700858132105     
   1.2250674504953367      -0.64420702648471284     
 -0.10927940955151877       0.24848533689809679     
  0.94468459810822492      -0.36613868560185847     
  0.90538954097150259       -1.6964430157349242     
 -0.69112152161599272       0.48261777070181505     
   1.5962117715657171        1.9608363211021715     
  -6.5435430664183267E-002 -0.55577705252914389     
  0.41801304093581021        1.0397137428407737     
  0.74942281344974016      -0.54750462598240990     
 -0.24178746714530858        1.6334868361827488     
   1.4138255514866125       -1.7000887018971249     
  0.46496191937800069      -0.33430707489937300     
  0.38024125488128108        1.2966510329699954     
  0.26514918043384772       0.73577336147356975     
  0.87971471942764023       -1.0828273942238789     
  0.46500748716050455       -2.5627115995274208E-003
 -0.26111678440353836       0.28072432593110769     
  -1.5246640884830656        1.8839242744048692     
   9.6290213190907248E-002 -0.57591797397024025     
   1.0179584871080065        1.7046432811570202     
  0.42898353826424945        1.3900636287889137     
  0.48443018814386918        3.0190544755876898     
 -0.20226713148923869       -1.1186904607633201     
 -0.56365060373567133        1.1092039853197933     
  0.34278431582476893       0.53010705036777739     
  0.50349059046651856       -2.3475175122010912     
  0.35530554112216506      -0.50802074667820318     
 -0.54793637404594531       0.22630586422113680     
   1.2666225943194489        1.1352214509980449     
  0.87983636741794202      -0.45710503519679874     
 -0.71292803003723582      -0.27908141587687429     
 -0.88774276193457835        1.8344455609087338     
 -0.15582506042420746       0.60561004793508111     
   2.4988972519677524      -0.79345540296481054     
 -0.73151028273755259      -0.72526046238160535     
 -0.53415902019720807      -0.47410405197204541     
  0.98030428358774979       -1.7261476442790484     
  -1.5501698197600656E-002  0.31579820027847755     
   2.4861104127544462       0.85678732132436852     
  0.18499849755713840      -0.25526486171795326     
  -1.7034990744668894       0.80685340605817102     
   4.6943633159233326E-002  -1.1312730796547041     
   1.1841584986546789       0.61972490570392569     
   1.1920764551898300       0.96987698953201140     
   1.2922737891782750       -1.1993167451654572     
  0.70612382838078269      -0.62755565919595202     
  0.39341089253891431        1.1167343954904996     
  -1.2473442113695294      -0.26326002532993908     
  0.44187606160080395      -0.81158402997278534     
   1.2170289408699839       0.53986047491417477     
 -0.69338623131995603       0.32970219337611922     
  0.75993669454267143      -0.84269259414769082     
 -0.74043991586477220      -0.92843647051820632     
  -1.6919083955972261      -0.43688242403404132     
  0.41638583510898686      -0.92657370388182736     
  0.23236763346973530       0.25394374991490531     
  -1.1594005356296819       0.99292214689436087     
 -0.74821621131775451       0.81565846205572645     
   2.3060645081173867E-002  0.55763279522549469     
  0.85944948490134110       0.55354845734235258     
 -0.75872886444415055      -0.20369438315087299     
  -1.1295249806871084       0.21245300401799500     
 -0.58210444731131428       0.75297234607743568     
  0.69484507570913223       -2.1439587896478058     
   1.5485264253929194      -0.13382264251799372     
   1.1213462168816049        1.3881817798813780     
  0.89258423176054980      -0.63219257552861363     
  -1.0575650646300203       0.51664214012994181     
 -0.78511010559988237       0.53565897729946010     
  -1.0561114526553022       -1.0661350299034200     
 -0.11215484523930337      -0.95921096823377006     
  0.63730925387023218        1.7722633107646741     
   2.4956715846295316       -2.2365905560929593     
  0.38703063525218889        3.7473738710726914E-002
  0.66679745522857048      -0.57095664230648679     
   1.8989281365520896      -0.26882517952705515     
   4.1377235619853681E-002  0.96413946571968923     
   1.0267339430423368       0.73795293084253677     
  -1.3138070981427630      -0.85129255807137383     
  0.82824591140541770       0.13555010359705005     
   1.4613394409663114       0.88339408636606187     
  -1.9655294277489077       0.16630078558935479     
   1.4259969611417174        1.4470247826315674     
  -1.6022765052641190       0.19647519640484512     
  0.12517369889980282       -1.4589292103258824     
   9.4843246397284586E-002  -1.4952552240842858     
  -3.0785693697306389       0.75816240356021869     
  0.81071596906444299       -1.5548479318953703     
   1.1785250710315913       0.70593317824292223     
 -0.65797789126590722      -0.26434290300241586     
   1.5544481301236992       -1.3698983489341843     
 -0.29268452472010453       0.61355588741331168     
 -0.68515057766651799      -0.86561126636035601     
  -1.1955823073519323       -8.2549511091821945E-002
 -0.72126488520135357       0.12336867141092618     
   1.2737701913147326      -0.76771968760761466     
 -0.74630842082632887       0.55512583283683403     
   1.1653722198357888      -0.15526955243447244     
 -0.65632977998494968        3.1560203399446179E-002
  0.47622084296624995      -0.36132479070829143     
 -0.54804484456910585       -3.0127845543215668     
 -0.23094660003353976       0.34918856740252341     
  0.62134334382139966      -0.92825405050737209     
  0.97962973409493193       -1.4680717565796904     
  0.43443953793537377      -0.42962227135473108     
  0.32497561636397698       0.32910589283965314     
  0.26510554287375632       0.16766426726416372     
  -5.2818302886857758E-002   1.9202310247648617     
 -0.48995846593520970       0.49952314697383121     
   1.1669612280879327       0.45095384653263509     
   1.2893516782311718        1.3311324930173700     
  0.45953358298420699       0.68267333206208636     
   1.3341341507057920       0.68397081013649663     
 -0.51472038196880066      -0.18224028263243872     
  -1.7556208458175036      -0.58767820697548889     
  -1.2468393258812174       -1.8110137119124599     
  0.35190529103993085       0.85907975754489219     
  0.43339673003954410        1.3122922975597069E-002
 -0.33490649770619474        1.0428687901591476     
   1.3382738955276134       -1.2696958770045068     
  0.42872871421603015      -0.18296567513703899     
 -0.77188301105721091       0.33797282650374549     
  -1.1978090878008962       -1.0717171994232366     
